model,simID,Mutation_rate,Niche_evolution,Dispersal_alpha,Dispersal_P,SppPool_size,EnvTimeStep,MaxOptimalElevation,TimeOfPhyloTree
ca,1544,0.0270188317839423,0.0388222566253982,0.000491145137065295,0.0539798781346042,93,7600,11,2
ca,1545,0.0270188317839423,0.0388222566253982,0.000491145137065295,0.0539798781346042,93,7600,11,3
ca,1553,0.0240167062346754,0.0917522971840374,0.0126427120177671,0.0283324721547063,84,1750,6,2
ca,1554,0.0240167062346754,0.0917522971840374,0.0126427120177671,0.0283324721547063,84,1750,6,3
ca,1559,0.0813379976057172,0.0466802028004032,0.000561378541158228,0.114412658881888,41,15210,11,2
ca,1560,0.0813379976057172,0.0466802028004032,0.000561378541158228,0.114412658881888,41,15210,11,3
ca,1562,0.0266121672925009,0.123655373499134,0.0122897272870395,0.0707277062060922,65,2140,10,2
ca,1573,0.0533655676064203,0.058765268628138,9.61390295769058e-06,0.255616221818584,164,2550,10,1
ca,1574,0.0533655676064203,0.058765268628138,9.61390295769058e-06,0.255616221818584,164,2550,10,2
ca,1575,0.0533655676064203,0.058765268628138,9.61390295769058e-06,0.255616221818584,164,2550,10,3
ca,1585,0.0331609194414035,0.112923169436428,8.27382629805924e-05,0.107851891950755,153,8880,7,1
ca,1586,0.0331609194414035,0.112923169436428,8.27382629805924e-05,0.107851891950755,153,8880,7,2
ca,1587,0.0331609194414035,0.112923169436428,8.27382629805924e-05,0.107851891950755,153,8880,7,3
ca,1606,0.00100849492354397,0.143950894099319,1.87883358855329e-05,0.0239451105319761,122,48060,9,1
ca,1607,0.00100849492354397,0.143950894099319,1.87883358855329e-05,0.0239451105319761,122,48060,9,2
ca,1608,0.00100849492354397,0.143950894099319,1.87883358855329e-05,0.0239451105319761,122,48060,9,3
ca,1612,0.00185448222772055,0.203861200378808,0.000626653838951407,0.114534221924325,421,25020,12,1
ca,1613,0.00185448222772055,0.203861200378808,0.000626653838951407,0.114534221924325,421,25020,12,2
ca,1614,0.00185448222772055,0.203861200378808,0.000626653838951407,0.114534221924325,421,25020,12,3
ca,1615,0.00111040765810336,0.0516954975681335,0.0315476957423286,0.0196196247939421,965,23820,8,1
ca,1616,0.00111040765810336,0.0516954975681335,0.0315476957423286,0.0196196247939421,965,23820,8,2
ca,1617,0.00111040765810336,0.0516954975681335,0.0315476957423286,0.0196196247939421,965,23820,8,3
ca,1620,0.0755567749171954,0.0293109223384721,0.00813779392182885,0.0549781797803448,5,10080,10,3
ca,1627,0.00628355052673247,0.0752023843338938,7.82834071871903e-05,0.274034434558739,925,2410,6,1
ca,1628,0.00628355052673247,0.0752023843338938,7.82834071871903e-05,0.274034434558739,925,2410,6,2
ca,1629,0.00628355052673247,0.0752023843338938,7.82834071871903e-05,0.274034434558739,925,2410,6,3
ca,1633,0.00738009066351334,0.0625949710894448,5.28024141095464e-05,0.132094167673599,119,2860,12,1
ca,1634,0.00738009066351334,0.0625949710894448,5.28024141095464e-05,0.132094167673599,119,2860,12,2
ca,1635,0.00738009066351334,0.0625949710894448,5.28024141095464e-05,0.132094167673599,119,2860,12,3
ca,1645,0.0128337661745764,0.112135249558178,0.0720189789120332,0.12364311153168,120,1370,8,1
ca,1646,0.0128337661745764,0.112135249558178,0.0720189789120332,0.12364311153168,120,1370,8,2
ca,1647,0.0128337661745764,0.112135249558178,0.0720189789120332,0.12364311153168,120,1370,8,3
ca,1657,0.00879971091504833,0.937301471837744,2.59149829543399e-05,0.0194102560586618,803,10010,11,1
ca,1658,0.00879971091504833,0.937301471837744,2.59149829543399e-05,0.0194102560586618,803,10010,11,2
ca,1659,0.00879971091504833,0.937301471837744,2.59149829543399e-05,0.0194102560586618,803,10010,11,3
ca,1660,0.0869073149225506,0.0902938279741085,0.00714755809365328,0.173014416386525,934,15650,9,1
ca,1661,0.0869073149225506,0.0902938279741085,0.00714755809365328,0.173014416386525,934,15650,9,2
ca,1662,0.0869073149225506,0.0902938279741085,0.00714755809365328,0.173014416386525,934,15650,9,3
ca,1663,0.00637373679881943,0.641851902761945,0.000154507609894324,0.120372666074976,909,2660,8,1
ca,1664,0.00637373679881943,0.641851902761945,0.000154507609894324,0.120372666074976,909,2660,8,2
ca,1665,0.00637373679881943,0.641851902761945,0.000154507609894324,0.120372666074976,909,2660,8,3
ca,1679,0.0085946902846148,0.113312186068817,0.162541425468475,0.140048701648216,22,44890,9,2
ca,1684,0.0285452604074728,0.799743980677778,0.204046620133083,0.0104615509993812,330,12310,11,1
ca,1685,0.0285452604074728,0.799743980677778,0.204046620133083,0.0104615509993812,330,12310,11,2
ca,1686,0.0285452604074728,0.799743980677778,0.204046620133083,0.0104615509993812,330,12310,11,3
ca,1702,0.0188719790781639,0.611870022441392,2.23321691548961e-05,0.215614549164206,53,4200,8,1
ca,1703,0.0188719790781639,0.611870022441392,2.23321691548961e-05,0.215614549164206,53,4200,8,2
ca,1704,0.0188719790781639,0.611870022441392,2.23321691548961e-05,0.215614549164206,53,4200,8,3
ca,1714,0.00180574220950796,0.0503239996689742,0.0087855522015514,0.0285354131524755,132,28100,9,1
ca,1715,0.00180574220950796,0.0503239996689742,0.0087855522015514,0.0285354131524755,132,28100,9,2
ca,1716,0.00180574220950796,0.0503239996689742,0.0087855522015514,0.0285354131524755,132,28100,9,3
ca,1720,0.0718381428826369,0.201020865529621,1.94263478804473e-06,0.0432069584338117,530,9060,7,1
ca,1721,0.0718381428826369,0.201020865529621,1.94263478804473e-06,0.0432069584338117,530,9060,7,2
ca,1722,0.0718381428826369,0.201020865529621,1.94263478804473e-06,0.0432069584338117,530,9060,7,3
ca,1723,0.0406238932800466,0.0295918160806901,0.0212725125397132,0.0196462326446197,10,27320,8,1
ca,1724,0.0406238932800466,0.0295918160806901,0.0212725125397132,0.0196462326446197,10,27320,8,2
ca,1725,0.0406238932800466,0.0295918160806901,0.0212725125397132,0.0196462326446197,10,27320,8,3
ca,1727,0.0329149814116528,0.617180310337998,6.67421574303746e-05,0.0127990126728162,84,2020,8,2
ca,1728,0.0329149814116528,0.617180310337998,6.67421574303746e-05,0.0127990126728162,84,2020,8,3
ca,1729,0.0821296132697016,0.047513268019977,0.000757821403412039,0.0105195860032562,293,31490,6,1
ca,1730,0.0821296132697016,0.047513268019977,0.000757821403412039,0.0105195860032562,293,31490,6,2
ca,1731,0.0821296132697016,0.047513268019977,0.000757821403412039,0.0105195860032562,293,31490,6,3
ca,1747,0.00171551729307332,0.0406717523487207,0.000253073707571031,0.0498676043974501,506,4030,7,1
ca,1748,0.00171551729307332,0.0406717523487207,0.000253073707571031,0.0498676043974501,506,4030,7,2
ca,1749,0.00171551729307332,0.0406717523487207,0.000253073707571031,0.0498676043974501,506,4030,7,3
ca,1750,0.00122021544551967,0.528726056347317,0.0395406002391286,0.0310895367327684,61,34340,7,1
ca,1751,0.00122021544551967,0.528726056347317,0.0395406002391286,0.0310895367327684,61,34340,7,2
ca,1752,0.00122021544551967,0.528726056347317,0.0395406002391286,0.0310895367327684,61,34340,7,3
ca,1753,0.00550325417094698,0.0245802235566677,3.42400261499677e-05,0.0140794513231553,316,4810,7,1
ca,1754,0.00550325417094698,0.0245802235566677,3.42400261499677e-05,0.0140794513231553,316,4810,7,2
ca,1755,0.00550325417094698,0.0245802235566677,3.42400261499677e-05,0.0140794513231553,316,4810,7,3
ca,1762,0.0175205025458335,0.0353121221630265,0.000240136611804412,0.0333582835424164,836,26390,11,1
ca,1763,0.0175205025458335,0.0353121221630265,0.000240136611804412,0.0333582835424164,836,26390,11,2
ca,1764,0.0175205025458335,0.0353121221630265,0.000240136611804412,0.0333582835424164,836,26390,11,3
ca,1765,0.00624722654219159,0.474292536700065,1.18579467818439e-06,0.0132310495384589,48,26800,7,1
ca,1766,0.00624722654219159,0.474292536700065,1.18579467818439e-06,0.0132310495384589,48,26800,7,2
ca,1767,0.00624722654219159,0.474292536700065,1.18579467818439e-06,0.0132310495384589,48,26800,7,3
ca,1777,0.00247909647024467,0.806665120679746,5.14267653762439e-06,0.164950250909086,263,8630,11,1
ca,1778,0.00247909647024467,0.806665120679746,5.14267653762439e-06,0.164950250909086,263,8630,11,2
ca,1779,0.00247909647024467,0.806665120679746,5.14267653762439e-06,0.164950250909086,263,8630,11,3
ca,1780,0.00170092298401398,0.185300696044655,2.23603703208367e-06,0.0760089770385623,718,8110,11,1
ca,1781,0.00170092298401398,0.185300696044655,2.23603703208367e-06,0.0760089770385623,718,8110,11,2
ca,1782,0.00170092298401398,0.185300696044655,2.23603703208367e-06,0.0760089770385623,718,8110,11,3
ca,1795,0.0551583296266382,0.597153191336013,0.000288300477598774,0.0246623914654515,209,6070,10,1
ca,1796,0.0551583296266382,0.597153191336013,0.000288300477598774,0.0246623914654515,209,6070,10,2
ca,1797,0.0551583296266382,0.597153191336013,0.000288300477598774,0.0246623914654515,209,6070,10,3
ca,1807,0.0347782130062714,0.291332005600508,0.000136559258370628,0.0256932111240256,103,48510,6,1
ca,1808,0.0347782130062714,0.291332005600508,0.000136559258370628,0.0256932111240256,103,48510,6,2
ca,1809,0.0347782130062714,0.291332005600508,0.000136559258370628,0.0256932111240256,103,48510,6,3
ca,1810,0.00582115611734182,0.31634397400262,2.80102363457455e-06,0.271553015522289,355,9510,8,1
ca,1811,0.00582115611734182,0.31634397400262,2.80102363457455e-06,0.271553015522289,355,9510,8,2
ca,1812,0.00582115611734182,0.31634397400262,2.80102363457455e-06,0.271553015522289,355,9510,8,3
ca,1813,0.0015420262888205,0.111332911985942,0.00427822348177483,0.0207140040994978,198,14720,7,1
ca,1814,0.0015420262888205,0.111332911985942,0.00427822348177483,0.0207140040994978,198,14720,7,2
ca,1815,0.0015420262888205,0.111332911985942,0.00427822348177483,0.0207140040994978,198,14720,7,3
ca,1822,0.0455668081918379,0.0321292788940021,0.282929724482319,0.20063460730911,134,5780,11,1
ca,1823,0.0455668081918379,0.0321292788940021,0.282929724482319,0.20063460730911,134,5780,11,2
ca,1824,0.0455668081918379,0.0321292788940021,0.282929724482319,0.20063460730911,134,5780,11,3
ca,1831,0.0048263609933228,0.345863002102884,0.0152888163696741,0.173892207407666,170,14520,8,1
ca,1832,0.0048263609933228,0.345863002102884,0.0152888163696741,0.173892207407666,170,14520,8,2
ca,1833,0.0048263609933228,0.345863002102884,0.0152888163696741,0.173892207407666,170,14520,8,3
ca,1834,0.0290230572149673,0.0181028583739162,0.000166276711276333,0.0365262501422266,649,6350,12,1
ca,1835,0.0290230572149673,0.0181028583739162,0.000166276711276333,0.0365262501422266,649,6350,12,2
ca,1836,0.0290230572149673,0.0181028583739162,0.000166276711276333,0.0365262501422266,649,6350,12,3
ca,1844,0.00304199464021074,0.910074521377088,0.00333987563918664,0.0107589954660941,58,15460,7,2
ca,1845,0.00304199464021074,0.910074521377088,0.00333987563918664,0.0107589954660941,58,15460,7,3
ca,1855,0.00207391958788049,0.0816766125395553,6.62771128555536e-06,0.200187621282182,75,10190,12,1
ca,1856,0.00207391958788049,0.0816766125395553,6.62771128555536e-06,0.200187621282182,75,10190,12,2
ca,1857,0.00207391958788049,0.0816766125395553,6.62771128555536e-06,0.200187621282182,75,10190,12,3
ca,1858,0.00686559187776258,0.0638099416736025,0.000519249692460561,0.045596759508234,215,19510,8,1
ca,1859,0.00686559187776258,0.0638099416736025,0.000519249692460561,0.045596759508234,215,19510,8,2
ca,1860,0.00686559187776258,0.0638099416736025,0.000519249692460561,0.045596759508234,215,19510,8,3
ca,1867,0.0452309322791833,0.555085525809168,0.0317340158995699,0.0396367787055558,42,11950,7,1
ca,1868,0.0452309322791833,0.555085525809168,0.0317340158995699,0.0396367787055558,42,11950,7,2
ca,1869,0.0452309322791833,0.555085525809168,0.0317340158995699,0.0396367787055558,42,11950,7,3
ca,1882,0.0298270935193795,0.040128307781995,0.00012142464316529,0.0554766075977797,623,9750,10,1
ca,1883,0.0298270935193795,0.040128307781995,0.00012142464316529,0.0554766075977797,623,9750,10,2
ca,1884,0.0298270935193795,0.040128307781995,0.00012142464316529,0.0554766075977797,623,9750,10,3
ca,1885,0.00497105767608681,0.538337016676451,0.000581083932261586,0.0333804131597494,780,3250,6,1
ca,1886,0.00497105767608681,0.538337016676451,0.000581083932261586,0.0333804131597494,780,3250,6,2
ca,1887,0.00497105767608681,0.538337016676451,0.000581083932261586,0.0333804131597494,780,3250,6,3
ca,1889,0.0790453551113736,0.218569321861346,0.00172828017805156,0.0193253867257922,20,8270,11,2
ca,1890,0.0790453551113736,0.218569321861346,0.00172828017805156,0.0193253867257922,20,8270,11,3
ca,1891,0.0196498111116281,0.0946812495044079,1.23459491725177e-06,0.0199002454780075,55,25000,7,1
ca,1892,0.0196498111116281,0.0946812495044079,1.23459491725177e-06,0.0199002454780075,55,25000,7,2
ca,1893,0.0196498111116281,0.0946812495044079,1.23459491725177e-06,0.0199002454780075,55,25000,7,3
ca,1895,0.00117640140290367,0.179648739129467,0.000171055820976101,0.0227284372147544,194,2460,11,2
ca,1897,0.015591823553868,0.238949180230268,1.48904815958172e-05,0.0127607710005627,636,42470,9,1
ca,1898,0.015591823553868,0.238949180230268,1.48904815958172e-05,0.0127607710005627,636,42470,9,2
ca,1899,0.015591823553868,0.238949180230268,1.48904815958172e-05,0.0127607710005627,636,42470,9,3
ca,1906,0.0113788339135389,0.235762404834235,0.139870647744917,0.0641423678225567,218,1400,8,1
ca,1907,0.0113788339135389,0.235762404834235,0.139870647744917,0.0641423678225567,218,1400,8,2
ca,1908,0.0113788339135389,0.235762404834235,0.139870647744917,0.0641423678225567,218,1400,8,3
ca,1921,0.0359819800162675,0.0318375432389675,0.0124611978050954,0.1324675802373,39,24400,7,1
ca,1922,0.0359819800162675,0.0318375432389675,0.0124611978050954,0.1324675802373,39,24400,7,2
ca,1923,0.0359819800162675,0.0318375432389675,0.0124611978050954,0.1324675802373,39,24400,7,3
ca,1927,0.0457605681453192,0.219447328879129,8.65800951827901e-06,0.0805137667303561,910,5000,6,1
ca,1928,0.0457605681453192,0.219447328879129,8.65800951827901e-06,0.0805137667303561,910,5000,6,2
ca,1929,0.0457605681453192,0.219447328879129,8.65800951827901e-06,0.0805137667303561,910,5000,6,3
ca,1936,0.00977525760804393,0.0362490288698526,0.000866196292323938,0.199540719134408,816,20100,6,1
ca,1937,0.00977525760804393,0.0362490288698526,0.000866196292323938,0.199540719134408,816,20100,6,2
ca,1938,0.00977525760804393,0.0362490288698526,0.000866196292323938,0.199540719134408,816,20100,6,3
ca,1939,0.00575102403905133,0.296167715785162,0.00174628366081899,0.277405257158326,444,1650,10,1
ca,1940,0.00575102403905133,0.296167715785162,0.00174628366081899,0.277405257158326,444,1650,10,2
ca,1941,0.00575102403905133,0.296167715785162,0.00174628366081899,0.277405257158326,444,1650,10,3
ca,1942,0.00796105958355885,0.178320877228017,0.000234613067671098,0.252712726084145,943,1580,11,1
ca,1943,0.00796105958355885,0.178320877228017,0.000234613067671098,0.252712726084145,943,1580,11,2
ca,1944,0.00796105958355885,0.178320877228017,0.000234613067671098,0.252712726084145,943,1580,11,3
ca,1948,0.0720368064860561,0.0269786531765516,0.0274555237842685,0.0215513804519205,25,34570,8,1
ca,1949,0.0720368064860561,0.0269786531765516,0.0274555237842685,0.0215513804519205,25,34570,8,2
ca,1950,0.0720368064860561,0.0269786531765516,0.0274555237842685,0.0215513804519205,25,34570,8,3
ca,1951,0.00197225057087309,0.642580884962116,0.00153102317293328,0.0233553871180349,333,18970,10,1
ca,1952,0.00197225057087309,0.642580884962116,0.00153102317293328,0.0233553871180349,333,18970,10,2
ca,1953,0.00197225057087309,0.642580884962116,0.00153102317293328,0.0233553871180349,333,18970,10,3
ca,1954,0.0315968166456981,0.147888032031651,0.00109384079119782,0.0883239374516117,413,1700,9,1
ca,1955,0.0315968166456981,0.147888032031651,0.00109384079119782,0.0883239374516117,413,1700,9,2
ca,1956,0.0315968166456981,0.147888032031651,0.00109384079119782,0.0883239374516117,413,1700,9,3
ca,1963,0.005026331641738,0.0168843279356531,4.80138518092032e-06,0.0257989730634689,213,8010,7,1
ca,1964,0.005026331641738,0.0168843279356531,4.80138518092032e-06,0.0257989730634689,213,8010,7,2
ca,1965,0.005026331641738,0.0168843279356531,4.80138518092032e-06,0.0257989730634689,213,8010,7,3
ca,1970,0.079781467069516,0.756675548741815,0.00691616521316556,0.014111819575172,40,5880,10,2
ca,1971,0.079781467069516,0.756675548741815,0.00691616521316556,0.014111819575172,40,5880,10,3
ca,1979,0.00492406979060052,0.565873548436333,0.0090003704463402,0.0116492833080751,133,2450,7,2
ca,1980,0.00492406979060052,0.565873548436333,0.0090003704463402,0.0116492833080751,133,2450,7,3
ca,1981,0.0116445098273583,0.0226744515799838,0.00135913334325885,0.105379556535312,338,22990,9,1
ca,1982,0.0116445098273583,0.0226744515799838,0.00135913334325885,0.105379556535312,338,22990,9,2
ca,1983,0.0116445098273583,0.0226744515799838,0.00135913334325885,0.105379556535312,338,22990,9,3
ca,1984,0.0119560741196257,0.0870185812896763,0.00121145568274209,0.0866314217476621,85,4910,10,1
ca,1985,0.0119560741196257,0.0870185812896763,0.00121145568274209,0.0866314217476621,85,4910,10,2
ca,1986,0.0119560741196257,0.0870185812896763,0.00121145568274209,0.0866314217476621,85,4910,10,3
ca,2005,0.0505051051461643,0.0395091115182393,0.0542074624359077,0.0695724745644841,897,14810,6,1
ca,2006,0.0505051051461643,0.0395091115182393,0.0542074624359077,0.0695724745644841,897,14810,6,2
ca,2007,0.0505051051461643,0.0395091115182393,0.0542074624359077,0.0695724745644841,897,14810,6,3
ca,2008,0.00266250659178417,0.0250339376708021,6.8974565404699e-06,0.264156497082795,201,3820,12,1
ca,2009,0.00266250659178417,0.0250339376708021,6.8974565404699e-06,0.264156497082795,201,3820,12,2
ca,2010,0.00266250659178417,0.0250339376708021,6.8974565404699e-06,0.264156497082795,201,3820,12,3
ca,2011,0.0119928956712449,0.655211304150567,0.109248035273018,0.279242650475916,681,32990,6,1
ca,2012,0.0119928956712449,0.655211304150567,0.109248035273018,0.279242650475916,681,32990,6,2
ca,2013,0.0119928956712449,0.655211304150567,0.109248035273018,0.279242650475916,681,32990,6,3
ca,2017,0.00446406264980611,0.154898071334301,0.0103974606860405,0.228994592886513,30,33820,10,1
ca,2018,0.00446406264980611,0.154898071334301,0.0103974606860405,0.228994592886513,30,33820,10,2
ca,2019,0.00446406264980611,0.154898071334301,0.0103974606860405,0.228994592886513,30,33820,10,3
ca,2023,0.00325060723131776,0.142159276369923,0.00213667173976096,0.167638193732261,751,1400,8,1
ca,2024,0.00325060723131776,0.142159276369923,0.00213667173976096,0.167638193732261,751,1400,8,2
ca,2025,0.00325060723131776,0.142159276369923,0.00213667173976096,0.167638193732261,751,1400,8,3
ca,2029,0.00936147353608332,0.0967079481304141,0.00611703097910624,0.0726506612396183,78,6720,9,1
ca,2030,0.00936147353608332,0.0967079481304141,0.00611703097910624,0.0726506612396183,78,6720,9,2
ca,2031,0.00936147353608332,0.0967079481304141,0.00611703097910624,0.0726506612396183,78,6720,9,3
ca,2032,0.075223551433049,0.112232193013014,0.00139416826747167,0.0144129422641895,756,22480,10,1
ca,2033,0.075223551433049,0.112232193013014,0.00139416826747167,0.0144129422641895,756,22480,10,2
ca,2034,0.075223551433049,0.112232193013014,0.00139416826747167,0.0144129422641895,756,22480,10,3
ca,2040,0.00551781423659505,0.714070897789269,0.00015081296059595,0.0190998666635634,19,40740,6,3
ca,2041,0.00425014414865436,0.0732729906375532,4.26702070365787e-06,0.187296676185161,114,27420,6,1
ca,2042,0.00425014414865436,0.0732729906375532,4.26702070365787e-06,0.187296676185161,114,27420,6,2
ca,2043,0.00425014414865436,0.0732729906375532,4.26702070365787e-06,0.187296676185161,114,27420,6,3
ca,2044,0.0454013450775742,0.0307933270997437,1.75691671414925e-05,0.0166870003365595,292,6210,7,1
ca,2045,0.0454013450775742,0.0307933270997437,1.75691671414925e-05,0.0166870003365595,292,6210,7,2
ca,2046,0.0454013450775742,0.0307933270997437,1.75691671414925e-05,0.0166870003365595,292,6210,7,3
ca,2050,0.00428308629356458,0.02314848433371,0.000143303941239323,0.108153045117905,521,11880,10,1
ca,2051,0.00428308629356458,0.02314848433371,0.000143303941239323,0.108153045117905,521,11880,10,2
ca,2052,0.00428308629356458,0.02314848433371,0.000143303941239323,0.108153045117905,521,11880,10,3
ca,2053,0.00156897879865299,0.0151444415396796,4.8995643465689e-06,0.020647387958093,290,3160,11,1
ca,2054,0.00156897879865299,0.0151444415396796,4.8995643465689e-06,0.020647387958093,290,3160,11,2
ca,2055,0.00156897879865299,0.0151444415396796,4.8995643465689e-06,0.020647387958093,290,3160,11,3
ca,2059,0.0239284591175623,0.523722223926468,0.0349486956761363,0.0371680845088572,12,36200,8,1
ca,2060,0.0239284591175623,0.523722223926468,0.0349486956761363,0.0371680845088572,12,36200,8,2
ca,2061,0.0239284591175623,0.523722223926468,0.0349486956761363,0.0371680845088572,12,36200,8,3
ca,2062,0.021682093249316,0.45864543190824,0.00387892826166021,0.127105230366834,16,45760,8,1
ca,2063,0.021682093249316,0.45864543190824,0.00387892826166021,0.127105230366834,16,45760,8,2
ca,2064,0.021682093249316,0.45864543190824,0.00387892826166021,0.127105230366834,16,45760,8,3
ca,2066,0.064430766149772,0.0529957750579903,3.91617618184834e-06,0.0129274779928338,439,1490,11,2
ca,2067,0.064430766149772,0.0529957750579903,3.91617618184834e-06,0.0129274779928338,439,1490,11,3
ca,2069,0.0040122366519244,0.0237134145238047,0.000217931108557142,0.0210472498626656,69,4580,9,2
ca,2070,0.0040122366519244,0.0237134145238047,0.000217931108557142,0.0210472498626656,69,4580,9,3
ca,2071,0.0733867084911438,0.342086951053811,1.04018995583971e-05,0.157127315531886,280,24790,6,1
ca,2072,0.0733867084911438,0.342086951053811,1.04018995583971e-05,0.157127315531886,280,24790,6,2
ca,2073,0.0733867084911438,0.342086951053811,1.04018995583971e-05,0.157127315531886,280,24790,6,3
ca,2074,0.00253493037129256,0.0757971609386415,0.000213794276143383,0.0452184909492279,248,15320,12,1
ca,2075,0.00253493037129256,0.0757971609386415,0.000213794276143383,0.0452184909492279,248,15320,12,2
ca,2076,0.00253493037129256,0.0757971609386415,0.000213794276143383,0.0452184909492279,248,15320,12,3
ca,2083,0.00115216092486465,0.0150651553433374,4.29285214048591e-06,0.0103382302582632,172,42400,11,1
ca,2084,0.00115216092486465,0.0150651553433374,4.29285214048591e-06,0.0103382302582632,172,42400,11,2
ca,2085,0.00115216092486465,0.0150651553433374,4.29285214048591e-06,0.0103382302582632,172,42400,11,3
ca,2092,0.0765860761354409,0.0249006907152986,8.84987681878552e-05,0.0452212806729359,293,1340,7,1
ca,2093,0.0765860761354409,0.0249006907152986,8.84987681878552e-05,0.0452212806729359,293,1340,7,2
ca,2094,0.0765860761354409,0.0249006907152986,8.84987681878552e-05,0.0452212806729359,293,1340,7,3
ca,2098,0.0485557086457915,0.0432646636387194,1.6521751582583e-05,0.1151158706849,179,9690,9,1
ca,2099,0.0485557086457915,0.0432646636387194,1.6521751582583e-05,0.1151158706849,179,9690,9,2
ca,2100,0.0485557086457915,0.0432646636387194,1.6521751582583e-05,0.1151158706849,179,9690,9,3
ca,2101,0.00529405403739602,0.543698155949082,0.00120202990173093,0.177896305736578,126,6950,11,1
ca,2102,0.00529405403739602,0.543698155949082,0.00120202990173093,0.177896305736578,126,6950,11,2
ca,2103,0.00529405403739602,0.543698155949082,0.00120202990173093,0.177896305736578,126,6950,11,3
ca,2110,0.00154990210184177,0.138681767844436,0.00368167996849228,0.0378696417617017,250,8420,12,1
ca,2111,0.00154990210184177,0.138681767844436,0.00368167996849228,0.0378696417617017,250,8420,12,2
ca,2112,0.00154990210184177,0.138681767844436,0.00368167996849228,0.0378696417617017,250,8420,12,3
ca,2123,0.054259723268167,0.0479144693537953,1.68139970860859e-05,0.145452104112878,3,13030,8,2
ca,2124,0.054259723268167,0.0479144693537953,1.68139970860859e-05,0.145452104112878,3,13030,8,3
ca,2128,0.0395939745099384,0.0235426217421348,0.00472992258651039,0.0430913165243046,40,22300,11,1
ca,2129,0.0395939745099384,0.0235426217421348,0.00472992258651039,0.0430913165243046,40,22300,11,2
ca,2130,0.0395939745099384,0.0235426217421348,0.00472992258651039,0.0430913165243046,40,22300,11,3
ca,2134,0.0176551502869738,0.0290197750032906,0.000294708471013885,0.0106553793825307,171,10250,9,1
ca,2135,0.0176551502869738,0.0290197750032906,0.000294708471013885,0.0106553793825307,171,10250,9,2
ca,2136,0.0176551502869738,0.0290197750032906,0.000294708471013885,0.0106553793825307,171,10250,9,3
ca,2144,0.0672309555666705,0.035515781307652,0.0062681108103414,0.0473525115101064,101,3540,8,2
ca,2145,0.0672309555666705,0.035515781307652,0.0062681108103414,0.0473525115101064,101,3540,8,3
ca,2149,0.00547226660480085,0.0478381951745774,0.000151367665075433,0.0510747770952517,376,47220,7,1
ca,2150,0.00547226660480085,0.0478381951745774,0.000151367665075433,0.0510747770952517,376,47220,7,2
ca,2151,0.00547226660480085,0.0478381951745774,0.000151367665075433,0.0510747770952517,376,47220,7,3
ca,2155,0.0343786723941924,0.179613263415349,3.68364087072303e-06,0.144474600189971,102,2220,11,1
ca,2156,0.0343786723941924,0.179613263415349,3.68364087072303e-06,0.144474600189971,102,2220,11,2
ca,2157,0.0343786723941924,0.179613263415349,3.68364087072303e-06,0.144474600189971,102,2220,11,3
ca,2158,0.0110788976967815,0.486336388548929,0.000537194644030432,0.112143312474363,360,30210,8,1
ca,2159,0.0110788976967815,0.486336388548929,0.000537194644030432,0.112143312474363,360,30210,8,2
ca,2160,0.0110788976967815,0.486336388548929,0.000537194644030432,0.112143312474363,360,30210,8,3
ca,2161,0.0453054069784786,0.0175401583149482,0.000693044742561178,0.0408470703117712,165,8130,10,1
ca,2162,0.0453054069784786,0.0175401583149482,0.000693044742561178,0.0408470703117712,165,8130,10,2
ca,2163,0.0453054069784786,0.0175401583149482,0.000693044742561178,0.0408470703117712,165,8130,10,3
ca,2164,0.0113290211965828,0.128525442763953,2.07722464740401e-05,0.12264817602776,725,7900,10,1
ca,2165,0.0113290211965828,0.128525442763953,2.07722464740401e-05,0.12264817602776,725,7900,10,2
ca,2166,0.0113290211965828,0.128525442763953,2.07722464740401e-05,0.12264817602776,725,7900,10,3
ca,2167,0.0100811400937042,0.354374658854928,0.0685708522533021,0.0270936359798828,442,5530,10,1
ca,2168,0.0100811400937042,0.354374658854928,0.0685708522533021,0.0270936359798828,442,5530,10,2
ca,2169,0.0100811400937042,0.354374658854928,0.0685708522533021,0.0270936359798828,442,5530,10,3
ca,2170,0.00691745973238231,0.03293264451759,0.000128411468512769,0.0167053151906079,402,7500,7,1
ca,2171,0.00691745973238231,0.03293264451759,0.000128411468512769,0.0167053151906079,402,7500,7,2
ca,2172,0.00691745973238231,0.03293264451759,0.000128411468512769,0.0167053151906079,402,7500,7,3
ca,2173,0.00530391513467144,0.0990336499828132,1.03954153627092e-05,0.0379109503944201,54,14650,7,1
ca,2174,0.00530391513467144,0.0990336499828132,1.03954153627092e-05,0.0379109503944201,54,14650,7,2
ca,2175,0.00530391513467144,0.0990336499828132,1.03954153627092e-05,0.0379109503944201,54,14650,7,3
ca,2176,0.00176545974933317,0.146650189445489,4.98292107995908e-05,0.168917354073419,431,1040,7,1
ca,2177,0.00176545974933317,0.146650189445489,4.98292107995908e-05,0.168917354073419,431,1040,7,2
ca,2178,0.00176545974933317,0.146650189445489,4.98292107995908e-05,0.168917354073419,431,1040,7,3
ca,2180,0.00394750836467166,0.0927662989031866,1.64508958320928e-05,0.0568639395437029,263,1160,10,2
ca,2181,0.00394750836467166,0.0927662989031866,1.64508958320928e-05,0.0568639395437029,263,1160,10,3
ca,2183,0.00357563335148287,0.163841363682974,0.234893474163629,0.0171667711606642,163,1880,7,2
